"bill","committee","session","url","filename","date"
"","Commission Meeting of STATE HOUSE COMMISSION","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc10202016_appendix.pdf","shc10202016_appendix.pdf","October 20, 2016"
"","Commission Meeting of STATE HOUSE COMMISSION","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc12122016.pdf","shc12122016.pdf","December 12, 2016"
"","Commission Meeting of STATE HOUSE COMMISSION","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc12122016_appendix.pdf","shc12122016_appendix.pdf","December 12, 2016"
"","Committee Meeting of JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jlsu01072016.pdf","jlsu01072016.pdf","January 14, 2016"
"","Committee Meeting of JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jlsu06202016.pdf","jlsu06202016.pdf","June 20, 2016"
"","Committee Meeting of STATE HOUSE COMMISSION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc03272014.pdf","shc03272014.pdf","March 27, 2014"
"","Committee Meeting of STATE HOUSE COMMISSION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc03272014_appendix.pdf","shc03272014_appendix.pdf","March 27, 2014"
"","Committee Meeting of STATE HOUSE COMMISSION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc06162014.pdf","shc06162014.pdf","June 16 , 2014"
"","Committee Meeting of STATE HOUSE COMMISSION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc10232014.pdf","shc10232014.pdf","October 23 , 2014"
"","Committee Meeting of STATE HOUSE COMMISSION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc10232014_appendix.pdf","shc10232014_appendix.pdf","October 23 , 2014"
"","Meeting of 1ST LEGISLATIVE DISTRICT ECONOMIC DEVELOPMENT TASK FORCE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/EDTF11062014.pdf","EDTF11062014.pdf","November 6, 2014"
"","Meeting of 1ST LEGISLATIVE DISTRICT ECONOMIC DEVELOPMENT TASK FORCE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/EDTF08272015_appendix.pdf","EDTF08272015_appendix.pdf","August 27, 2015"
"","Public Hearing before THE COLLEGE AFFORDABILITY STUDY COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/casc09162015.pdf","casc09162015.pdf","September 16, 2015"
"","Public Hearing before THE COLLEGE AFFORDABILITY STUDY COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/casc09162015_appendix.pdf","casc09162015_appendix.pdf","September 16, 2015"
"","Public Hearing before THE COLLEGE AFFORDABILITY STUDY COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/casc11182015.pdf","casc11182015.pdf","November 18, 2015"
"","Public Hearing before THE COLLEGE AFFORDABILITY STUDY COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/casc11182015_appendix.pdf","casc11182015_appendix.pdf","November 18, 2015"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp02132015.pdf","cp02132015.pdf","February 13, 2015"
"","Public Hearing before SENATE COMMUNITY AND URBAN AFFAIRS COMMITTEE SENATE BILL No. 1675 ( COMMITTEE SENATE BILL No. 1675 (","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/101002RS.htm","101002RS.htm","October 10, 2002"
"","Public Hearing before SENATE ECONOMIC GROWTH, AGRICULTURE, AND TOURISM COMMITTEE SENATE ECONOMIC GROWTH, AGRICULTURE, AND TOURISM COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/071102RS.htm","071102RS.htm","July 11, 2002"
"","Committee Meeting of JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jlsu11142016.pdf","jlsu11142016.pdf","November 14, 2016"
"","Meeting of 1ST LEGISLATIVE DISTRICT ECONOMIC DEVELOPMENT TASK FORCE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/EDTF11062014_appendix.pdf","EDTF11062014_appendix.pdf","November 6, 2014"
"","Meeting of SENATE TASK FORCE ON HEALTH INSURANCE EXCHANGE IMPLEMENTATION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/STF12012014.pdf","STF12012014.pdf","December 1, 2014"
"","Meeting of SENATE TASK FORCE ON HEALTH INSURANCE EXCHANGE IMPLEMENTATION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/STF12012014_appendix.pdf","STF12012014_appendix.pdf","December 1, 2014"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp02132015_appendix.pdf","cp02132015_appendix.pdf","February 13, 2015"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp10302015.pdf","cp10302015.pdf","October 30, 2015"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp11202015.pdf","cp11202015.pdf","November 20, 2015"
"","Committee Meeting of STATE HOUSE COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc03162015.pdf","shc03162015.pdf","March 16, 2015"
"","Committee Meeting of STATE HOUSE COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc03162015_appendix.pdf","shc03162015_appendix.pdf","March 16, 2015"
"","Committee Meeting of STATE HOUSE COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/06252015_SHC_complete.pdf","06252015_SHC_complete.pdf","June 25, 2015"
"","Committee Meeting of STATE HOUSE COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/06252015_SHC_appendix.pdf","06252015_SHC_appendix.pdf","June 25, 2015"
"","Committee Meeting of STATE HOUSE COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc10262015.pdf","shc10262015.pdf","October 26, 2015"
"","Public Hearing before SENATE ECONOMIC GROWTH, AGRICULTURE, AND TOURISM COMMITTEE SENATE ECONOMIC GROWTH, AGRICULTURE, AND TOURISM COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/082202RS.htm","082202RS.htm","August 22, 2002"
"","Task Force Meeting of the ASSEMBLY TASK FORCE ON FISCAL RESPONSIBILITY","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/103102hw.htm","103102hw.htm","October 31, 2002"
"","Public Hearing before the ASSEMBLY TASK FORCE ON WATERWAY SAFETY","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/092002RS.htm","092002RS.htm","September 20, 2002"
"","Task Force Meeting of the ASSEMBLY TASK FORCE ON FISCAL RESPONSIBILITY","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/073102LB.htm","073102LB.htm","July 31, 2002"
"","Committee Meeting of STATE HOUSE COMMISSION","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc10262015_appendix.pdf","shc10262015_appendix.pdf","October 26, 2015"
"","Committee Meeting of JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jslu06252015.pdf","jslu06252015.pdf","June 25, 2015"
"","Committee Meeting of JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE JOINT STATE LEASING AND SPACE UTILIZATION COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jslu12102015.pdf","jslu12102015.pdf","December 10, 2015"
"","Committee Meeting of the ASSEMBLY TRANSPORTATION COMMITTEE ASSEMBLY TRANSPORTATION COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/031802TT.htm","031802TT.htm","March 18, 2002"
"","Public Hearing before the ASSEMBLY TASK FORCE ON WATERWAY SAFETY","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/111502rs.htm","111502rs.htm","November 15, 2002"
"","Committee Meeting of the ASSEMBLY SENIOR ISSUES COMMITTEE ASSEMBLY SENIOR ISSUES COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/031802RS.htm","031802RS.htm","March 18, 2002"
"","Public Hearing before the ASSEMBLY TELECOMMUNICATIONS AND UTILITIES COMMITTEE TELECOMMUNICATIONS AND UTILITIES COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/112102lb.htm","112102lb.htm","November 21, 2002"
"","Committee Meeting of the ASSEMBLY TRANSPORTATION COMMITTEE ASSEMBLY TRANSPORTATION COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/022802TT.htm","022802TT.htm","February 28, 2002"
"","Committee Meeting of the ASSEMBLY LABOR COMMITTEE ASSEMBLY LABOR COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/102402bs.htm","102402bs.htm","October 24, 2002"
"","Public Hearing before ASSEMBLY TOURISM AND GAMING COMMITTEE ASSEMBLY TOURISM AND GAMING COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/080102RS.htm","080102RS.htm","August 1, 2002"
"","Committee Meeting of the ASSEMBLY TOURISM AND GAMING COMMITTEE ASSEMBLY TOURISM AND GAMING COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/031802BB.htm","031802BB.htm","March 18 , 2002"
"","Committee Meeting of the ASSEMBLY REGULATORY OVERSIGHT COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/031102RS.htm","031102RS.htm","March 11, 2002"
"","Committee Meeting of the ASSEMBLY HOMELAND SECURITY AND STATE PREPAREDNESS COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/092602LB.htm","092602LB.htm","September 11, 2001"
"","Public Hearing before the ASSEMBLY REGULATED PROFESSIONS AND INDEPENDENT AUTHORITIES COMMITTEE ASSEMBLY BILL No. 1852 ASSEMBLY REGULATED PROFESSIONS AND INDEPENDENT AUTHORITIES COMMITTEE ASSEMBLY BILL No. 1852","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/050702MC.htm","050702MC.htm","May 7, 2002"
"","Public Hearing before the ASSEMBLY HOMELAND SECURITY AND STATE PREPAREDNESS COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/071102LB.htm","071102LB.htm","July 11, 2002"
"","Committee Meeting of the ASSEMBLY LABOR COMMITTEE ASSEMBLY LABOR COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/031102MC.htm","031102MC.htm","March 11, 2002"
"","Committee Meeting of the ASSEMBLY LABOR COMMITTEE ASSEMBLY LABOR COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/020402mc.htm","020402mc.htm","February 4, 2002"
"","Public Hearing before ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/051002LB.htm","051002LB.htm","May 10, 2002"
"","Committee Meeting before ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/091902rs.htm","091902rs.htm","September 19, 2002"
"","Committe Meeting of ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/093002LB.htm","093002LB.htm","September 30, 2002"
"","Public Hearing before ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE AND ASSEMBLY BANKING AND INSURANCE COMMITTEE ASSEMBLY BILL No. 2337 ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE AND ASSEMBLY BANKING AND INSURANCE COMMITTEE ASSEMBLY BILL No. 2337","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/080802RS.htm","080802RS.htm","August 8, 2002"
"","Public Hearing before the ASSEMBLY FAMILY, WOMEN AND CHILDREN'S SERVICES COMMITTEE ASSEMBLY FAMILY, WOMEN AND CHILDREN'S SERVICES COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/032102MC.htm","032102MC.htm","March 21, 2002"
"","Public Hearing before ASSEMBLY CONSUMER AFFAIRS COMMITTEE ASSEMBLY CONSUMER AFFAIRS COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/070902LB.htm","070902LB.htm","July 9, 2002"
"","Public Hearing before ASSEMBLY EDUCATION COMMITTEE ASSEMBLY BILL Nos. A-457, A-677, A-2166, A-1732, A-2113, and SENATE BILL No. 256 ASSEMBLY EDUCATION COMMITTEE ASSEMBLY BILL Nos. A-457, A-677, A-2166, A-1732, A-2113, and SENATE BILL No. 256","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/052302lb.htm","052302lb.htm","May 23, 2002"
"","Public Hearing before ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/073102rs.htm","073102rs.htm","July 31, 2002"
"","Public Hearing before ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE AND ASSEMBLY BANKING AND INSURANCE COMMITTEE ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE AND ASSEMBLY BANKING AND INSURANCE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/080102lb.htm","080102lb.htm","August 1, 2002"
"","Public Hearing before ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/073002lb.htm","073002lb.htm","July 30, 2002"
"","Public Hearing before ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE AND ASSEMBLY BANKING AND INSURANCE COMMITTEE ASSEMBLY HEALTH AND HUMAN SERVICES COMMITTEE AND ASSEMBLY BANKING AND INSURANCE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/060302RS.htm","060302RS.htm","June 3, 2002"
"","Commission Meeting of SPEAKER'S COMMISSION ON EDUCATION: POLICIES, FACILITIES, AND REVENUE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/032201RS.htm","032201RS.htm","March 22, 2001"
"","Commission Meeting of the NEW JERSEY REDISTRICTING COMMISSION","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/102601RS.htm","102601RS.htm","October 26, 2001"
"","Public Hearing before ASSEMBLY AGRICULTURE AND NATURAL RESOURCES COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/042302lb.htm","042302lb.htm","April 23, 2002"
"","Public Hearing before ASSEMBLY AGRICULTURE AND NATURAL RESOURCES COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/082902rs.htm","082902rs.htm","August 29, 2002"
"","Commission Meeting of SPEAKER'S COMMISSION ON EDUCATION: POLICIES, FACILITIES, AND REVENUE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/052301LB.htm","052301LB.htm","May 23, 2001"
"","Commission Meeting of SPEAKER'S COMMISSION ON EDUCATION: POLICIES, FACILITIES, AND REVENUE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/041801LB.htm","041801LB.htm","April 18, 2001"
"","Public Hearing before the NEW JERSEY REDISTRICTING COMMISSION","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/080901LB.htm","080901LB.htm","August 9, 2001"
"","Commission Meeting of SPEAKER'S COMMISSION ON EDUCATION: POLICIES, FACILITIES, AND REVENUE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/041201LB.htm","041201LB.htm","April 12, 2001"
"","Commission Meeting of the NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/121401MC.htm","121401MC.htm","December 14, 2001"
"","Public Hearing before the NEW JERSEY REDISTRICTING COMMISSION","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/080201LB.htm","080201LB.htm","August 2, 2001"
"","Public Hearing before the NEW JERSEY REDISTRICTING COMMISSION","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/073101LB.htm","073101LB.htm","July 31, 2001"
"","Commission Meeting of the NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/091401MC.htm","091401MC.htm","September 14, 2001"
"","Commission Meeting of the NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/102601MC.htm","102601MC.htm","October 26, 2001"
"","Commission Meeting of the NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/101201MC.htm","101201MC.htm","October 12, 2001"
"","Commission Meeting of the NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/120701MC.htm","120701MC.htm","December 7, 2001"
"","Panel Meeting of the ASSEMBLY LIGHT RAIL TRANSIT LEGISLATIVE PANEL ""","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/120401RS.htm","120401RS.htm","December 4, 2001"
"","Public Hearing before the ASSEMBLY TRANSPORTATION COMMITTEE ASSEMBLY TRANSPORTATION COMMITTEE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/050801LB.htm","050801LB.htm","May 8, 2001"
"","Commission meeting of STATE HOUSE COMMISSION December 15, 2003","2003 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/SHC1215.htm","SHC1215.htm","December 15, 2003"
"","Public Hearing before the ASSEMBLY TRANSPORTATION COMMITTEE ASSEMBLY TRANSPORTATION COMMITTEE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/051101RS.htm","051101RS.htm","May 11, 2001"
"","Public Meeting of the NEW JERSEY LAKE RESTORATION AND MANAGEMENT ADVISORY TASK FORCE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/080101LB.htm","080101LB.htm","August 1, 2001"
"","Public Hearing before the ASSEMBLY TRANSPORTATION COMMITTEE ASSEMBLY TRANSPORTATION COMMITTEE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/052301L.htm","052301L.htm","May 23, 2001"
"","Public Hearing before the ASSEMBLY SOLID AND HAZARDOUS WASTE COMMITTEE ASSEMBLY SOLID AND HAZARDOUS WASTE COMMITTEE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/061901LB.htm","061901LB.htm","June 19, 2001"
"","Public Meeting of the ASSEMBLY TASK FORCE ON SCHOOL FACILITIES CONSTRUCTION OVERSIGHT","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/032601RS.htm","032601RS.htm","March 26, 2001"
"","Committee Meeting of the ASSEMBLY SENIOR ISSUES AND COMMUNITY SERVICES COMMITTEE SENIOR ISSUES AND COMMUNITY SERVICES COMMITTEE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/050301LB.htm","050301LB.htm","May 3, 2001"
"","Task Force Meeting of the TASK FORCE TO STUDY THE FAIR HOUSING ACT AND STATE PLANNING ACT","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/061901RS.htm","061901RS.htm","June 19, 2001"
"","Public Hearing before the ASSEMBLY LABOR COMMITTEE ASSEMBLY LABOR COMMITTEE","2001 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/052101T.htm","052101T.htm","May 21, 2001"
